"event.id","visible","timestamp","location.long","location.lat","individual.id","deployment.id","tag.id","study.id","sensor.type.id","individual.local.identifier","tag.local.identifier","individual.taxon.canonical.name","behavioural.classification","habitat","height.raw","study.name","sensor.type"
9062646981,"true",2016-05-14 09:00:00,-85.468622,31.933822,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",0,42,176,"Eastern Wild Turkey_Margadant","GPS"
9062646982,"true",2016-05-14 11:00:00,-85.46861,31.933793,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",0,42,166,"Eastern Wild Turkey_Margadant","GPS"
9062646983,"true",2016-05-14 13:00:00,-85.468508,31.933733,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",1,42,141,"Eastern Wild Turkey_Margadant","GPS"
9062646984,"true",2016-05-14 15:00:00,-85.46861,31.933764,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",0,42,163,"Eastern Wild Turkey_Margadant","GPS"
9062646985,"true",2016-05-14 17:00:00,-85.46861,31.933802,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",0,42,168,"Eastern Wild Turkey_Margadant","GPS"
9062646986,"true",2016-05-14 19:00:00,-85.468584,31.933783,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",0,42,160,"Eastern Wild Turkey_Margadant","GPS"
9062646987,"true",2016-05-15 01:00:00,-85.468584,31.933802,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",0,42,160,"Eastern Wild Turkey_Margadant","GPS"
9062646988,"true",2016-05-16 01:00:00,-85.468584,31.933796,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",0,42,161,"Eastern Wild Turkey_Margadant","GPS"
9062646989,"true",2016-05-16 07:00:00,-85.46861,31.933812,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",0,42,171,"Eastern Wild Turkey_Margadant","GPS"
9062646990,"true",2016-05-16 09:00:00,-85.468635,31.933841,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",0,42,162,"Eastern Wild Turkey_Margadant","GPS"
9062646991,"true",2016-05-16 11:00:00,-85.468597,31.933815,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",1,42,164,"Eastern Wild Turkey_Margadant","GPS"
9062646992,"true",2016-05-16 13:00:00,-85.46847,31.93372,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",1,42,155,"Eastern Wild Turkey_Margadant","GPS"
9062646993,"true",2016-05-16 15:00:00,-85.468597,31.933748,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",0,42,153,"Eastern Wild Turkey_Margadant","GPS"
9062646994,"true",2016-05-16 17:00:00,-85.468597,31.933806,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",0,42,166,"Eastern Wild Turkey_Margadant","GPS"
9062646995,"true",2016-05-16 19:00:00,-85.46861,31.933793,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",0,42,160,"Eastern Wild Turkey_Margadant","GPS"
9062646996,"true",2016-05-17 01:00:00,-85.468597,31.93379,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",0,42,163,"Eastern Wild Turkey_Margadant","GPS"
9062646997,"true",2016-05-18 01:00:00,-85.468597,31.933793,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",1,42,159,"Eastern Wild Turkey_Margadant","GPS"
9062646998,"true",2016-05-18 07:00:00,-85.46861,31.933812,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",3,42,172,"Eastern Wild Turkey_Margadant","GPS"
9062646999,"true",2016-05-18 09:00:00,-85.468673,31.933885,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",0,42,178,"Eastern Wild Turkey_Margadant","GPS"
9062647000,"true",2016-05-18 11:00:00,-85.46861,31.933812,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",23,42,166,"Eastern Wild Turkey_Margadant","GPS"
9062647001,"true",2016-05-18 13:00:00,-85.468648,31.933841,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",0,42,148,"Eastern Wild Turkey_Margadant","GPS"
9062647002,"true",2016-05-18 15:00:00,-85.46861,31.933809,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",0,42,157,"Eastern Wild Turkey_Margadant","GPS"
9062647003,"true",2016-05-18 17:00:00,-85.468597,31.933806,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",0,42,174,"Eastern Wild Turkey_Margadant","GPS"
9062647004,"true",2016-05-18 19:00:00,-85.468597,31.933783,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",0,42,163,"Eastern Wild Turkey_Margadant","GPS"
9062647005,"true",2016-05-19 01:00:00,-85.468584,31.933787,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",2,42,156,"Eastern Wild Turkey_Margadant","GPS"
9062647006,"true",2016-05-20 01:00:00,-85.468584,31.933799,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",2,42,161,"Eastern Wild Turkey_Margadant","GPS"
9062647007,"true",2016-05-20 07:00:00,-85.468597,31.933818,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",0,42,171,"Eastern Wild Turkey_Margadant","GPS"
9062647008,"true",2016-05-20 09:00:00,-85.468928,31.933357,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",17,42,150,"Eastern Wild Turkey_Margadant","GPS"
9062647009,"true",2016-05-20 11:00:00,-85.46861,31.933822,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",2,42,163,"Eastern Wild Turkey_Margadant","GPS"
9062647010,"true",2016-05-20 13:00:00,-85.468521,31.933755,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",0,42,151,"Eastern Wild Turkey_Margadant","GPS"
9062647011,"true",2016-05-20 15:00:00,-85.46861,31.933834,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",0,42,152,"Eastern Wild Turkey_Margadant","GPS"
9062647012,"true",2016-05-20 17:00:00,-85.468546,31.93379,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",1,42,167,"Eastern Wild Turkey_Margadant","GPS"
9062647013,"true",2016-05-20 19:00:00,-85.46861,31.933802,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",0,42,166,"Eastern Wild Turkey_Margadant","GPS"
9062647014,"true",2016-05-21 01:00:00,-85.468584,31.933793,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",0,42,167,"Eastern Wild Turkey_Margadant","GPS"
9062647015,"true",2016-05-22 01:00:00,-85.468584,31.933793,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",0,42,165,"Eastern Wild Turkey_Margadant","GPS"
9062647016,"true",2016-05-22 07:00:00,-85.469055,31.934038,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",14,42,169,"Eastern Wild Turkey_Margadant","GPS"
9062647017,"true",2016-05-22 09:00:00,-85.468788,31.933901,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",9,42,127,"Eastern Wild Turkey_Margadant","GPS"
9062647018,"true",2016-05-22 11:00:00,-85.46861,31.933802,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",0,42,164,"Eastern Wild Turkey_Margadant","GPS"
9062647019,"true",2016-05-22 13:00:00,-85.468597,31.933796,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",1,42,161,"Eastern Wild Turkey_Margadant","GPS"
9062647020,"true",2016-05-22 15:00:00,-85.468597,31.933837,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",0,42,154,"Eastern Wild Turkey_Margadant","GPS"
9062647021,"true",2016-05-22 17:00:00,-85.468597,31.933802,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",6,42,159,"Eastern Wild Turkey_Margadant","GPS"
9062647022,"true",2016-05-22 19:00:00,-85.468584,31.933628,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",2,42,178,"Eastern Wild Turkey_Margadant","GPS"
9062647023,"true",2016-05-23 01:00:00,-85.467249,31.933189,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",3,42,169,"Eastern Wild Turkey_Margadant","GPS"
9062647024,"true",2016-05-24 01:00:00,-85.465952,31.929791,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",6,42,140,"Eastern Wild Turkey_Margadant","GPS"
9062647025,"true",2016-05-24 07:00:00,-85.466728,31.930334,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",2,43,173,"Eastern Wild Turkey_Margadant","GPS"
9062647026,"true",2016-05-24 09:00:00,-85.466715,31.930372,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",0,43,133,"Eastern Wild Turkey_Margadant","GPS"
9062647027,"true",2016-05-24 11:00:00,-85.468139,31.932315,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",9,42,135,"Eastern Wild Turkey_Margadant","GPS"
9062647028,"true",2016-05-24 13:00:00,-85.467732,31.932575,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",0,41,156,"Eastern Wild Turkey_Margadant","GPS"
9062647029,"true",2016-05-24 15:00:00,-85.468533,31.932343,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",4,42,144,"Eastern Wild Turkey_Margadant","GPS"
9062647030,"true",2016-05-24 17:00:00,-85.467402,31.931676,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",5,41,166,"Eastern Wild Turkey_Margadant","GPS"
9062647031,"true",2016-05-24 19:00:00,-85.46833,31.931104,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",0,41,199,"Eastern Wild Turkey_Margadant","GPS"
9062647032,"true",2016-05-25 01:00:00,-85.468279,31.93172,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",0,41,161,"Eastern Wild Turkey_Margadant","GPS"
9062647033,"true",2016-05-26 01:00:00,-85.466931,31.931212,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",2,41,172,"Eastern Wild Turkey_Margadant","GPS"
9062647034,"true",2016-05-26 07:00:00,-85.463409,31.927801,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",16,42,165,"Eastern Wild Turkey_Margadant","GPS"
9062647035,"true",2016-05-26 09:00:00,-85.463384,31.927499,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",2,52,163,"Eastern Wild Turkey_Margadant","GPS"
9062647036,"true",2016-05-26 11:00:00,-85.463256,31.927349,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",0,52,126,"Eastern Wild Turkey_Margadant","GPS"
9062647037,"true",2016-05-26 13:00:00,-85.464744,31.927089,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",9,42,182,"Eastern Wild Turkey_Margadant","GPS"
9062647038,"true",2016-05-26 15:00:00,-85.463816,31.927569,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",3,42,173,"Eastern Wild Turkey_Margadant","GPS"
9062647039,"true",2016-05-26 17:00:00,-85.463625,31.927724,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",22,42,196,"Eastern Wild Turkey_Margadant","GPS"
9062647040,"true",2016-05-26 19:00:00,-85.466067,31.930201,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",0,43,0,"Eastern Wild Turkey_Margadant","GPS"
9062647041,"true",2016-05-27 01:00:00,-85.466105,31.929845,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",4,42,158,"Eastern Wild Turkey_Margadant","GPS"
9062647042,"true",2016-05-28 01:00:00,-85.468877,31.931421,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",10,41,113,"Eastern Wild Turkey_Margadant","GPS"
9062647043,"true",2016-05-28 07:00:00,-85.468076,31.92995,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",22,52,172,"Eastern Wild Turkey_Margadant","GPS"
9062647044,"true",2016-05-28 09:00:00,-85.466346,31.929927,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",3,41,123,"Eastern Wild Turkey_Margadant","GPS"
9062647045,"true",2016-05-28 11:00:00,-85.467681,31.929803,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",4,52,166,"Eastern Wild Turkey_Margadant","GPS"
9062647046,"true",2016-05-28 13:00:00,-85.468114,31.929797,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",0,42,179,"Eastern Wild Turkey_Margadant","GPS"
9062647047,"true",2016-05-28 15:00:00,-85.467732,31.929978,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",11,52,152,"Eastern Wild Turkey_Margadant","GPS"
9062647048,"true",2016-05-28 17:00:00,-85.467631,31.930115,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",12,52,189,"Eastern Wild Turkey_Margadant","GPS"
9062647049,"true",2016-05-28 19:00:00,-85.468088,31.930957,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",0,43,195,"Eastern Wild Turkey_Margadant","GPS"
9062647050,"true",2016-05-29 01:00:00,-85.468012,31.931081,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",0,41,143,"Eastern Wild Turkey_Margadant","GPS"
9062647051,"true",2016-05-30 01:00:00,-85.467974,31.931129,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",1,41,148,"Eastern Wild Turkey_Margadant","GPS"
9062647052,"true",2016-05-30 07:00:00,-85.468533,31.930093,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",22,52,156,"Eastern Wild Turkey_Margadant","GPS"
9062647053,"true",2016-05-30 09:00:00,-85.46875,31.929679,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",15,42,185,"Eastern Wild Turkey_Margadant","GPS"
9062647054,"true",2016-05-30 11:00:00,-85.46833,31.929679,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",3,42,114,"Eastern Wild Turkey_Margadant","GPS"
9062647055,"true",2016-05-30 13:00:00,-85.469373,31.9311,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",0,41,170,"Eastern Wild Turkey_Margadant","GPS"
9062647056,"true",2016-05-30 15:00:00,-85.470453,31.931851,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",7,43,34,"Eastern Wild Turkey_Margadant","GPS"
9062647057,"true",2016-05-30 17:00:00,-85.469245,31.930601,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",3,43,170,"Eastern Wild Turkey_Margadant","GPS"
9062647058,"true",2016-05-30 19:00:00,-85.469182,31.930592,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",0,43,240,"Eastern Wild Turkey_Margadant","GPS"
9062647059,"true",2016-05-31 01:00:00,-85.469373,31.930783,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",1,41,157,"Eastern Wild Turkey_Margadant","GPS"
9062647060,"true",2016-06-01 01:00:00,-85.46599,31.929851,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",4,42,160,"Eastern Wild Turkey_Margadant","GPS"
9062647061,"true",2016-06-01 07:00:00,-85.466842,31.929765,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",11,52,174,"Eastern Wild Turkey_Margadant","GPS"
9062647062,"true",2016-06-01 09:00:00,-85.467669,31.929988,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",20,52,160,"Eastern Wild Turkey_Margadant","GPS"
9062647063,"true",2016-06-01 11:00:00,-85.467974,31.92974,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",2,52,151,"Eastern Wild Turkey_Margadant","GPS"
9062647064,"true",2016-06-01 13:00:00,-85.468254,31.930922,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",14,43,162,"Eastern Wild Turkey_Margadant","GPS"
9062647065,"true",2016-06-01 15:00:00,-85.467999,31.930077,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",3,52,151,"Eastern Wild Turkey_Margadant","GPS"
9062647066,"true",2016-06-01 17:00:00,-85.467936,31.93103,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",4,41,147,"Eastern Wild Turkey_Margadant","GPS"
9062647067,"true",2016-06-01 19:00:00,-85.468292,31.930983,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",0,43,171,"Eastern Wild Turkey_Margadant","GPS"
9062647068,"true",2016-06-02 01:00:00,-85.468521,31.930859,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",0,41,109,"Eastern Wild Turkey_Margadant","GPS"
9062647069,"true",2016-06-03 01:00:00,-85.466079,31.930528,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",1,43,142,"Eastern Wild Turkey_Margadant","GPS"
9062647070,"true",2016-06-03 07:00:00,-85.467211,31.929915,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",8,52,220,"Eastern Wild Turkey_Margadant","GPS"
9062647071,"true",2016-06-03 09:00:00,-85.466957,31.929956,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",7,43,167,"Eastern Wild Turkey_Margadant","GPS"
9062647072,"true",2016-06-03 11:00:00,-85.467592,31.929826,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",4,52,161,"Eastern Wild Turkey_Margadant","GPS"
9062647073,"true",2016-06-03 13:00:00,-85.468254,31.929959,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",3,52,165,"Eastern Wild Turkey_Margadant","GPS"
9062647074,"true",2016-06-03 15:00:00,-85.468508,31.930016,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",10,52,155,"Eastern Wild Turkey_Margadant","GPS"
9062647075,"true",2016-06-03 17:00:00,-85.467745,31.930786,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",2,41,180,"Eastern Wild Turkey_Margadant","GPS"
9062647076,"true",2016-06-03 19:00:00,-85.466423,31.930659,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",0,41,212,"Eastern Wild Turkey_Margadant","GPS"
9062647077,"true",2016-06-04 01:00:00,-85.466435,31.93091,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",4,41,162,"Eastern Wild Turkey_Margadant","GPS"
9062647078,"true",2016-06-05 01:00:00,-85.470339,31.931456,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",15,43,201,"Eastern Wild Turkey_Margadant","GPS"
9062647079,"true",2016-06-05 07:00:00,-85.47292,31.930862,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",15,21,151,"Eastern Wild Turkey_Margadant","GPS"
9062647080,"true",2016-06-05 09:00:00,-85.474535,31.929886,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",10,82,187,"Eastern Wild Turkey_Margadant","GPS"
9062647081,"true",2016-06-05 11:00:00,-85.472679,31.929546,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",12,42,176,"Eastern Wild Turkey_Margadant","GPS"
9062647082,"true",2016-06-05 13:00:00,-85.472755,31.928303,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",14,42,193,"Eastern Wild Turkey_Margadant","GPS"
9062647083,"true",2016-06-05 15:00:00,-85.475196,31.927629,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",8,43,212,"Eastern Wild Turkey_Margadant","GPS"
9062647084,"true",2016-06-05 17:00:00,-85.474077,31.929692,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",2,52,162,"Eastern Wild Turkey_Margadant","GPS"
9062647085,"true",2016-06-05 19:00:00,-85.471801,31.931113,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",0,43,207,"Eastern Wild Turkey_Margadant","GPS"
9062647086,"true",2016-06-06 01:00:00,-85.471865,31.931453,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",9,43,192,"Eastern Wild Turkey_Margadant","GPS"
9062647087,"true",2016-06-07 01:00:00,-85.469589,31.9311,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",3,41,147,"Eastern Wild Turkey_Margadant","GPS"
9062647088,"true",2016-06-07 07:00:00,-85.468228,31.929886,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",5,42,151,"Eastern Wild Turkey_Margadant","GPS"
9062647089,"true",2016-06-07 09:00:00,-85.466982,31.929819,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",17,52,172,"Eastern Wild Turkey_Margadant","GPS"
9062647090,"true",2016-06-07 11:00:00,-85.4673,31.929632,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",3,52,141,"Eastern Wild Turkey_Margadant","GPS"
9062647091,"true",2016-06-07 13:00:00,-85.467224,31.929476,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",5,52,111,"Eastern Wild Turkey_Margadant","GPS"
9062647092,"true",2016-06-07 15:00:00,-85.467529,31.930026,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",7,52,173,"Eastern Wild Turkey_Margadant","GPS"
9062647093,"true",2016-06-07 17:00:00,-85.466855,31.930589,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",9,43,147,"Eastern Wild Turkey_Margadant","GPS"
9062647094,"true",2016-06-07 19:00:00,-85.465609,31.930318,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",0,41,156,"Eastern Wild Turkey_Margadant","GPS"
9062647095,"true",2016-06-08 01:00:00,-85.465685,31.930341,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",2,41,165,"Eastern Wild Turkey_Margadant","GPS"
9062647096,"true",2016-06-09 01:00:00,-85.456581,31.94023,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",0,43,158,"Eastern Wild Turkey_Margadant","GPS"
9062647097,"true",2016-06-09 07:00:00,-85.46023,31.941727,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",10,41,120,"Eastern Wild Turkey_Margadant","GPS"
9062647098,"true",2016-06-09 09:00:00,-85.460141,31.941022,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",7,41,165,"Eastern Wild Turkey_Margadant","GPS"
9062647099,"true",2016-06-09 11:00:00,-85.45878,31.937051,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",13,43,102,"Eastern Wild Turkey_Margadant","GPS"
9062647100,"true",2016-06-09 13:00:00,-85.459569,31.935697,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",0,52,132,"Eastern Wild Turkey_Margadant","GPS"
9062647101,"true",2016-06-09 15:00:00,-85.459683,31.935176,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",2,52,159,"Eastern Wild Turkey_Margadant","GPS"
9062647102,"true",2016-06-09 17:00:00,-85.459505,31.935389,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",1,52,149,"Eastern Wild Turkey_Margadant","GPS"
9062647103,"true",2016-06-09 19:00:00,-85.45873,31.935122,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",1,41,285,"Eastern Wild Turkey_Margadant","GPS"
9062647104,"true",2016-06-10 01:00:00,-85.459238,31.935405,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",1,52,154,"Eastern Wild Turkey_Margadant","GPS"
9062647105,"true",2016-06-11 01:00:00,-85.458424,31.937029,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",1,43,111,"Eastern Wild Turkey_Margadant","GPS"
9062647106,"true",2016-06-11 07:00:00,-85.45859,31.937913,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",4,43,168,"Eastern Wild Turkey_Margadant","GPS"
9062647107,"true",2016-06-11 11:00:00,-85.458946,31.934813,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",1,52,150,"Eastern Wild Turkey_Margadant","GPS"
9062647108,"true",2016-06-11 13:00:00,-85.45892,31.934772,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",0,52,154,"Eastern Wild Turkey_Margadant","GPS"
9062647109,"true",2016-06-11 15:00:00,-85.459251,31.935033,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",0,52,159,"Eastern Wild Turkey_Margadant","GPS"
9062647110,"true",2016-06-11 17:00:00,-85.458958,31.935258,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",5,52,141,"Eastern Wild Turkey_Margadant","GPS"
9062647111,"true",2016-06-11 19:00:00,-85.458997,31.935173,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",1,41,168,"Eastern Wild Turkey_Margadant","GPS"
9062647112,"true",2016-06-12 01:00:00,-85.458857,31.934934,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",5,52,188,"Eastern Wild Turkey_Margadant","GPS"
9062647113,"true",2016-06-13 01:00:00,-85.458539,31.936177,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",3,43,167,"Eastern Wild Turkey_Margadant","GPS"
9062647114,"true",2016-06-13 07:00:00,-85.456657,31.938329,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",3,42,232,"Eastern Wild Turkey_Margadant","GPS"
9062647115,"true",2016-06-13 11:00:00,-85.456034,31.935239,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",2,41,164,"Eastern Wild Turkey_Margadant","GPS"
9062647116,"true",2016-06-13 13:00:00,-85.456492,31.935344,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",1,41,173,"Eastern Wild Turkey_Margadant","GPS"
9062647117,"true",2016-06-13 15:00:00,-85.456123,31.935163,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",4,52,173,"Eastern Wild Turkey_Margadant","GPS"
9062647118,"true",2016-06-13 17:00:00,-85.456924,31.935516,667701418,672256012,672256011,658518884,653,"Bar_623",623,"Meleagris gallopavo",1,41,175,"Eastern Wild Turkey_Margadant","GPS"
